Date,gold_futures_Open,gold_futures_High,gold_futures_Low,gold_futures_Close,gold_futures_Adj Close,gold_futures_Volume,ZT=F_Open,ZT=F_High,ZT=F_Low,ZT=F_Close,ZT=F_Adj Close,ZT=F_Volume,ZS=F_Open,ZS=F_High,ZS=F_Low,ZS=F_Close,ZS=F_Adj Close,ZS=F_Volume,ZR=F_Open,ZR=F_High,ZR=F_Low,ZR=F_Close,ZR=F_Adj Close,ZR=F_Volume,ZO=F_Open,ZO=F_High,ZO=F_Low,ZO=F_Close,ZO=F_Adj Close,ZO=F_Volume,ZN=F_Open,ZN=F_High,ZN=F_Low,ZN=F_Close,ZN=F_Adj Close,ZN=F_Volume,ZM=F_Open,ZM=F_High,ZM=F_Low,ZM=F_Close,ZM=F_Adj Close,ZM=F_Volume,ZL=F_Open,ZL=F_High,ZL=F_Low,ZL=F_Close,ZL=F_Adj Close,ZL=F_Volume,ZF=F_Open,ZF=F_High,ZF=F_Low,ZF=F_Close,ZF=F_Adj Close,ZF=F_Volume,ZC=F_High,ZC=F_Low,ZC=F_Close,ZC=F_Adj Close,ZC=F_Volume,ZB=F_Open,ZB=F_High,ZB=F_Low,ZB=F_Close,ZB=F_Adj Close,ZB=F_Volume,YM=F_Open,YM=F_High,YM=F_Low,YM=F_Close,YM=F_Adj Close,YM=F_Volume,SIL=F_Open,SIL=F_High,SIL=F_Low,SIL=F_Close,SIL=F_Adj Close,SIL=F_Volume,SI=F_Open,SI=F_High,SI=F_Low,SI=F_Close,SI=F_Adj Close,SI=F_Volume,SB=F_Open,SB=F_High,SB=F_Low,SB=F_Close,SB=F_Adj Close,SB=F_Volume,RTY=F_Open,RTY=F_High,RTY=F_Low,RTY=F_Close,RTY=F_Adj Close,RTY=F_Volume,RB=F_Open,RB=F_High,RB=F_Low,RB=F_Close,RB=F_Adj Close,RB=F_Volume,PL=F_Open,PL=F_High,PL=F_Low,PL=F_Close,PL=F_Adj Close,PL=F_Volume,PA=F_Open,PA=F_High,PA=F_Low,PA=F_Close,PA=F_Adj Close,PA=F_Volume,NQ=F_Open,NQ=F_High,NQ=F_Low,NQ=F_Close,NQ=F_Adj Close,NQ=F_Volume,NG=F_Open,NG=F_High,NG=F_Low,NG=F_Close,NG=F_Adj Close,NG=F_Volume,MGC=F_Open,MGC=F_High,MGC=F_Low,MGC=F_Close,MGC=F_Adj Close,MGC=F_Volume,LE=F_Open,LE=F_High,LE=F_Low,LE=F_Close,LE=F_Adj Close,LE=F_Volume,LBS=F_Open,LBS=F_High,LBS=F_Low,LBS=F_Close,LBS=F_Adj Close,LBS=F_Volume,KE=F_Open,KE=F_High,KE=F_Low,KE=F_Close,KE=F_Adj Close,KE=F_Volume,KC=F_Open,KC=F_High,KC=F_Low,KC=F_Close,KC=F_Adj Close,KC=F_Volume,HO=F_Open,HO=F_High,HO=F_Low,HO=F_Close,HO=F_Adj Close,HO=F_Volume,HG=F_Open,HG=F_High,HG=F_Low,HG=F_Close,HG=F_Adj Close,HG=F_Volume,HE=F_Open,HE=F_High,HE=F_Low,HE=F_Close,HE=F_Adj Close,HE=F_Volume,GF=F_Open,GF=F_High,GF=F_Low,GF=F_Close,GF=F_Adj Close,GF=F_Volume,ES=F_Open,ES=F_High,ES=F_Low,ES=F_Close,ES=F_Adj Close,ES=F_Volume,CT=F_Open,CT=F_High,CT=F_Low,CT=F_Close,CT=F_Adj Close,CT=F_Volume,CL=F_Open,CL=F_High,CL=F_Low,CL=F_Close,CL=F_Adj Close,CL=F_Volume,CC=F_Open,CC=F_High,CC=F_Low,CC=F_Close,CC=F_Adj Close,CC=F_Volume,BZ=F_Open,BZ=F_High,BZ=F_Low,BZ=F_Close,BZ=F_Adj Close,BZ=F_Volume,temperature_2m_mean,sunshine_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,ZC=F_Open_Diff,EMA,RSI,Williams_%R,ZC=F_Open_Diff_absolute
2/6/2018,1338.199951,1343.699951,1319.5,1326.099976,1326.099976,529,106.828125,107.0078125,106.65625,106.7109375,106.7109375,824022,969.75,987.5,967.75,986.25,986.25,179233,1250.5,1256,1248,1255,1255,270,266.25,270.75,266,269,269,253,121.953125,122.59375,121.171875,121.484375,121.484375,3525275,326.7999878,333.7999878,326.5,331.7000122,331.7000122,79169,32.52999878,33.31000137,32.36000061,33.15999985,33.15999985,96349,115.1875,115.6640625,114.65625,114.828125,114.828125,2223030,364,356.25,363.5,363.5,236192,146.90625,147.71875,145.46875,146.03125,146.03125,678351,24087,24890,23088,24800,24800,655987,16.54800034,16.54800034,16.54800034,16.54800034,16.54800034,0,16.70499992,16.70499992,16.54000092,16.54800034,16.54800034,206,13.89999962,14.03999996,13.69999981,13.84000015,13.84000015,90560,1470.599976,1513.599976,1415.099976,1507.400024,1507.400024,250735,1.834400058,1.837700009,1.800300002,1.805199981,1.805199981,91378,991.2999878,991.2999878,991.2999878,991.2999878,991.2999878,0,1006.450012,1006.450012,1006.450012,1006.450012,1006.450012,0,6473,6677.5,6260.25,6653.75,6653.75,813419,2.76699996,2.785000086,2.694999933,2.759000063,2.759000063,185164,1333.800049,1333.800049,1326.099976,1326.099976,1326.099976,1,125.375,126.4250031,125.125,125.625,125.625,2905,474,487.8999939,473.1000061,484,484,469,462.5,470.25,459.5,469,469,32424,120,123.0999985,119.0999985,122.8499985,122.8499985,39993,2.003499985,2.014499903,1.98239994,1.985100031,1.985100031,77993,3.180999994,3.200500011,3.151000023,3.17750001,3.17750001,492,75.5,75.5,74.07499695,74.75,74.75,9197,148.1750031,150.0500031,147.9250031,148.7250061,148.7250061,4755,2624,2699.75,2529,2694.25,2694.25,4806868,76.55000305,76.80000305,75.84999847,76.19000244,76.19000244,24696,63.43000031,64.29000092,63.11999893,63.38999939,63.38999939,797814,2043,2058,2012,2041,2041,28714,66.98999786,67.58999634,66.55000305,66.86000061,66.86000061,32169,-5.791167,32943.03,13.392774,24.84,75.60632,12.45,1.3281052,-0.75,356.63231943281244,62.18883310577454,-21.15384615,0
2/7/2018,1325.400024,1331.099976,1310.5,1311.599976,1311.599976,491,106.671875,106.75,106.6015625,106.640625,106.640625,692531,988.75,993.75,982,983,983,167291,1254.5,1257,1246.5,1250,1250,437,270.75,274,269,273.25,273.25,443,121.203125,121.609375,120.859375,121,121,2201308,333.3999939,336.2999878,331.6000061,335.3999939,335.3999939,77384,33.20000076,33.29000092,32.49000168,32.56000137,32.56000137,124999,114.671875,114.8984375,114.484375,114.5703125,114.5703125,1316508,365.75,362.5,365.25,365.25,478330,145.5625,146.375,144.34375,144.625,144.625,483886,24742,25239,24503,24735,24735,429666,16.20599937,16.20599937,16.20599937,16.20599937,16.20599937,0,16.62999916,16.62999916,16.20599937,16.20599937,16.20599937,4,13.84000015,14.03999996,13.61999989,14,14,106562,1502.199951,1517.900024,1487.5,1497.599976,1497.599976,182834,1.817700028,1.827700019,1.753499985,1.766000032,1.766000032,93060,978.7000122,979.7999878,978.7000122,978.7000122,978.7000122,1,988.5,988.5,988.5,988.5,988.5,0,6638,6717.75,6532,6555.75,6555.75,593446,2.760999918,2.782000065,2.687999964,2.701999903,2.701999903,220437,1332.800049,1332.900024,1311.599976,1311.599976,1311.599976,10,125.8499985,126.5749969,125.5500031,125.5999985,125.5999985,2740,484.5,494,484.5,493.7000122,493.7000122,737,470,482.75,469.5,481,481,59149,122.9499969,123.9000015,122.5999985,123.3000031,123.3000031,36529,1.988999963,1.998299956,1.924499989,1.931300044,1.931300044,98271,3.130500078,3.130500078,3.076499939,3.076499939,3.076499939,328,74.75,74.75,73.80000305,73.84999847,73.84999847,5336,148.7749939,149.7250061,148.125,148.3000031,148.3000031,6119,2685.5,2726.75,2660.5,2668.25,2668.25,2491133,76.11000061,76.93000031,75.81999969,75.95999908,75.95999908,27161,63.91999817,64.18000031,61.25,61.79000092,61.79000092,1029408,2049,2065,1988,2013,2013,34502,67.23000336,67.72000122,65.16000366,65.51000214,65.51000214,56412,-5.01825,33140.62,27.345785,43.56,268.791,12.54,1.6170775,5,357.58134350843744,70.72492932744892,0,1
2/8/2018,1317.099976,1321.099976,1307,1316.900024,1316.900024,459,106.65625,106.703125,106.609375,106.640625,106.640625,646220,983.25,996,977.75,987.75,987.75,230204,1246,1247,1232.5,1244.5,1244.5,446,273.75,274.75,266,269.5,269.5,666,121.078125,121.25,120.53125,120.890625,120.890625,3081009,334.7000122,346,334.2999878,341.7000122,341.7000122,111998,32.70999908,32.70999908,32.18999863,32.20999908,32.20999908,91190,114.6171875,114.7578125,114.3671875,114.5546875,114.5546875,1526963,367.75,364.5,365.75,365.75,341483,144.65625,144.96875,143.625,144.09375,144.09375,700981,24716,24928,23800,23970,23970,492406,16.31399918,16.31399918,16.31399918,16.31399918,16.31399918,0,16.31399918,16.31399918,16.31399918,16.31399918,16.31399918,0,14,14.02999973,13.55000019,13.57999992,13.57999992,97678,1495.599976,1512,1461.699951,1463.800049,1463.800049,198916,1.765499949,1.774999976,1.745599985,1.764999986,1.764999986,76471,975.4000244,975.4000244,975.4000244,975.4000244,975.4000244,0,966.1500244,966.1500244,966.1500244,966.1500244,966.1500244,0,6542,6618.5,6301,6317.25,6317.25,640585,2.701999903,2.757999897,2.680999994,2.697000027,2.697000027,191585,1315.300049,1316.900024,1310.699951,1316.900024,1316.900024,5,125.7750015,127.3249969,125.4250031,125.7750015,125.7750015,2554,493.2000122,496.6000061,490,491.8999939,491.8999939,527,481,484.5,468.25,474.5,474.5,47835,122.8499985,124.4000015,121.75,122.8499985,122.8499985,35746,1.929100037,1.933300018,1.904500008,1.921300054,1.921300054,79151,3.078000069,3.088999987,3.055999994,3.072000027,3.072000027,410,73.84999847,73.84999847,73.32499695,73.40000153,73.40000153,4236,148.7250061,150.25,147.0500031,147.25,147.25,8100,2664.75,2686.5,2577,2593.5,2593.5,3121915,75.91000366,77.51999664,75.88999939,76.62000275,76.62000275,37960,61.70000076,62.09000015,60.27000046,61.15000153,61.15000153,929578,1998,2046,1997,2034,2034,25219,65.44000244,65.58999634,64.11000061,64.80999756,64.80999756,37936,-5.6390824,33147.83,22.19773,36.719997,82.13476,12.81,1.4697896,1.25,358.5704977073125,72.40232824524108,0,1
2/9/2018,1320.900024,1322,1311.900024,1313.099976,1313.099976,451,106.6796875,106.8828125,106.640625,106.765625,106.765625,905782,987.5,989.75,979.75,983,983,164565,1235,1245,1226,1232.5,1232.5,959,269.75,269.75,266,266.5,266.5,312,121.03125,121.578125,120.796875,121.171875,121.171875,2874444,341.7999878,344.7999878,338.1000061,343.7999878,343.7999878,102577,32.25,32.52999878,31.94000053,31.95999908,31.95999908,84517,114.671875,115.1171875,114.546875,114.8203125,114.8203125,1794327,365.5,361.5,362,362,254699,144.15625,144.78125,143.59375,144.15625,144.15625,616914,23969,24350,23325,24167,24167,522982,16.11599922,16.11599922,16.11599922,16.11599922,16.11599922,0,16.11599922,16.11599922,16.11599922,16.11599922,16.11599922,16,13.61999989,13.88000011,13.56000042,13.67000008,13.67000008,125412,1463.800049,1489.300049,1433.800049,1476.699951,1476.699951,280428,1.748700023,1.773599982,1.670400023,1.700199962,1.700199962,108601,958.5,958.5,958.5,958.5,958.5,0,967.2999878,967.2999878,967.2999878,967.2999878,967.2999878,0,6328,6455.5,6164,6417.75,6417.75,787495,2.694000006,2.703999996,2.575999975,2.584000111,2.584000111,236204,1326.099976,1326.099976,1313.099976,1313.099976,1313.099976,3,125.7249985,127,125.4250031,126.5250015,126.5250015,4295,493,493.7000122,482.3999939,483,483,514,471.5,474.5,465,465.5,465.5,59036,122.6999969,124.0999985,121.75,121.8499985,121.8499985,32897,1.909600019,1.918799996,1.830199957,1.855100036,1.855100036,107244,3.066499949,3.068000078,3.020999908,3.024499893,3.024499893,469,73.67500305,73.97499847,73.09999847,73.17500305,73.17500305,3373,147.25,147.8249969,144.1999969,146.1999969,146.1999969,10107,2593.75,2637.75,2530.25,2619,2619,3909443,77,77.26999664,75.73999786,76.68000031,76.68000031,27401,60.43000031,60.77000046,58.06999969,59.20000076,59.20000076,933307,2034,2039,1991,2031,2031,23696,64.37999725,64.62999725,61.77000046,62.79000092,62.79000092,34853,-4.216167,33402.266,17.31746,24.48,57.96592,13.12,1.6856198,-0.25,359.3944313463375,71.5196981,-1.818181818,0
2/12/2018,1323.800049,1325.5,1318,1324.199951,1324.199951,140,106.71875,106.71875,106.640625,106.6875,106.6875,524577,995.5,1004.25,989,1001.75,1001.75,215178,1227,1241,1219,1239,1239,595,268,275.75,267,275,275,608,120.9375,121.046875,120.625,120.890625,120.890625,1422174,349.7999878,358.2000122,349.1000061,357.7999878,357.7999878,116442,32.15000153,32.36000061,31.80999947,31.85000038,31.85000038,99130,114.6875,114.6875,114.484375,114.6171875,114.6171875,960477,367,364.25,367,367,264077,143.71875,145.1875,143.125,144.40625,144.40625,417213,24251,24734,24218,24583,24583,300836,16.54800034,16.54800034,16.54800034,16.54800034,16.54800034,0,16.375,16.54800034,16.34499931,16.54800034,16.54800034,2,13.72999954,13.84000015,13.60000038,13.72999954,13.72999954,99911,1480.199951,1498.5,1463.599976,1492.300049,1492.300049,196111,1.702900052,1.739199996,1.674299955,1.678500056,1.678500056,78909,969.7999878,969.7999878,969.7999878,969.7999878,969.7999878,0,980.0999756,980.0999756,980.0999756,980.0999756,980.0999756,0,6434.5,6567.5,6414.25,6531.75,6531.75,406083,2.553999901,2.607000113,2.538000107,2.552000046,2.552000046,196427,1320,1324.199951,1320,1324.199951,1324.199951,1,126.5250015,127.25,126.125,127.125,127.125,3030,482.7999878,492,481.7999878,485.5,485.5,362,467.25,479.25,466.5,477.5,477.5,53229,121.75,123.1999969,120.8000031,121.4000015,121.4000015,40355,1.850999951,1.891899943,1.836699963,1.83889997,1.83889997,82717,3.045000076,3.077500105,3.045000076,3.077500105,3.077500105,612,73.30000305,73.40000153,73.05000305,73.07499695,73.07499695,2426,146,148.6499939,145.5249939,147.6750031,147.6750031,6299,2628.25,2671.5,2620,2655.25,2655.25,2170447,76.68000031,77.47000122,76.09999847,76.44999695,76.44999695,27908,59.11999893,60.83000183,59.09999847,59.29000092,59.29000092,736917,2029,2040,1953,1970,1970,14110,62.63999939,64.41000366,62.56000137,62.59000015,62.59000015,33192,-4.9245,23745.838,18.514643,31.319998,263.7672,9.99,1.1992489,0.25,360.1418405001592,71.88875303389648,0,1
2/13/2018,1324.5,1329.599976,1323.400024,1328.099976,1328.099976,71,106.6796875,106.7109375,106.640625,106.6640625,106.6640625,432218,1001,1013.5,998.75,1011.75,1011.75,177145,1240,1242.5,1227.5,1228.5,1228.5,477,274.75,280.5,272.25,273.5,273.5,507,120.84375,121.140625,120.84375,121,121,1277076,359,371.6000061,357.2000122,365.2000122,365.2000122,109375,31.82999992,32.00999832,31.39999962,31.56999969,31.56999969,125192,114.5859375,114.75,114.5859375,114.640625,114.640625,793896,368.5,366,366.75,366.75,257669,144.25,144.9375,144.1875,144.5625,144.5625,264027,24573,24674,24371,24626,24626,257768,16.50699997,16.50699997,16.50699997,16.50699997,16.50699997,0,16.50699997,16.50699997,16.50699997,16.50699997,16.50699997,3,13.64999962,13.69999981,13.35000038,13.47999954,13.47999954,88426,1489.400024,1497.800049,1475.900024,1496.199951,1496.199951,102455,1.680199981,1.694599986,1.651900053,1.685299993,1.685299993,80780,972.7000122,972.7000122,972.7000122,972.7000122,972.7000122,0,984.6500244,984.6500244,984.6500244,984.6500244,984.6500244,0,6529.75,6571,6470.75,6560.5,6560.5,382334,2.565999985,2.64199996,2.562000036,2.594000101,2.594000101,203096,1328.099976,1328.099976,1328.099976,1328.099976,1328.099976,0,127.3499985,127.9250031,126.7249985,126.8249969,126.8249969,1858,486.6000061,495,486,491.5,491.5,421,477.25,482.5,473,474.5,474.5,52987,121.4000015,123,120.5,122.75,122.75,19384,1.842200041,1.85619998,1.816900015,1.836899996,1.836899996,67134,3.078500032,3.154500008,3.078500032,3.154500008,3.154500008,353,73.30000305,73.44999695,73.09999847,73.34999847,73.34999847,1825,147.9250031,148.3249969,146.75,147.2749939,147.2749939,5507,2653.25,2667.5,2634.25,2661.75,2661.75,1461104,76.41000366,76.5,75.66000366,76.37999725,76.37999725,18895,59.34999847,59.72999954,58.38999939,59.18999863,59.18999863,580600,1975,2012,1966,1999,1999,10541,62.74000168,63.09999847,61.75999832,62.72000122,62.72000122,38693,-2.0015833,33845.35,13.004922,24.84,350.0738,13.55,1.6582649,1.5,360.9895951,74.06066031511956,0,1
2/14/2018,1332.800049,1355.5,1324,1355.5,1355.5,400,106.6640625,106.703125,106.5078125,106.53125,106.53125,711593,1011.25,1019.5,1006,1017.25,1017.25,154450,1226,1229,1223.5,1225,1225,395,273.75,278,265,265.75,265.75,498,121.03125,121.234375,120.265625,120.328125,120.328125,2541538,365.2000122,372.1000061,359.7999878,369.8999939,369.8999939,73699,31.55999947,31.86000061,31.42000008,31.79999924,31.79999924,63505,114.6484375,114.7734375,114.15625,114.203125,114.203125,1403645,368.5,364.75,367.25,367.25,173640,144.78125,145.28125,143.21875,143.375,143.375,442761,24629,24897,24280,24863,24863,335702,16.8579998,16.8579998,16.8579998,16.8579998,16.8579998,0,16.8579998,16.8579998,16.8579998,16.8579998,16.8579998,201,13.47999954,13.60000038,13.35000038,13.39999962,13.39999962,70011,1496.199951,1524.699951,1470,1520.699951,1520.699951,174072,1.673499942,1.724300027,1.655300021,1.713000059,1.713000059,64409,996.0999756,996.0999756,996.0999756,996.0999756,996.0999756,0,1001.25,1001.25,1001.25,1001.25,1001.25,0,6559.5,6692.75,6456.25,6687,6687,482298,2.60800004,2.622999907,2.552999973,2.586999893,2.586999893,175161,1355.5,1355.5,1355.5,1355.5,1355.5,0,127.0999985,128,127.0500031,127.6500015,127.6500015,2075,495.1000061,501.5,495,500.6000061,500.6000061,998,473.75,475.25,468,469.75,469.75,25408,122.8499985,123.0999985,120.9000015,122.8000031,122.8000031,12912,1.83099997,1.892500043,1.808400035,1.88440001,1.88440001,75250,3.227499962,3.228499889,3.227499962,3.228499889,3.228499889,412,73.34999847,73.52500153,73.34999847,73.5,73.5,20213,147.2749939,148.5749969,146.875,148.1750031,148.1750031,5423,2662.5,2701.75,2627,2697,2697,2087016,76.44999695,76.44999695,75.41000366,75.59999847,75.59999847,14711,58.97999954,60.90000153,58.20000076,60.59999847,60.59999847,650324,2009,2098,2000,2055,2055,167,62.47000122,64.55999756,61.95999908,64.36000061,64.36000061,40865,-0.01824964,33998.234,17.193533,28.8,58.824364,13.54,1.9375259,0,361.72431575345297,74.06066031511956,0,0
2/15/2018,1352,1355.900024,1349.699951,1352.099976,1352.099976,111,106.5390625,106.546875,106.453125,106.5234375,106.5234375,489510,1016.5,1024.75,1015.5,1024.25,1024.25,158344,1220,1220,1195,1195,1195,837,266.25,269,264,268.5,268.5,374,120.40625,120.5625,120.03125,120.453125,120.453125,1801379,369.2999878,374.8999939,368.7999878,373.7000122,373.7000122,61582,31.79999924,31.96999931,31.60000038,31.70000076,31.70000076,71834,114.2421875,114.3046875,113.984375,114.21875,114.21875,1049075,368.75,365.5,367.75,367.75,193482,143.5625,144.34375,143.125,144,144,355147,24859,25250,24792,25234,25234,283559,16.77700043,16.77700043,16.77700043,16.77700043,16.77700043,0,16.77700043,16.77700043,16.77700043,16.77700043,16.77700043,23,13.47999954,13.76000023,13.43999958,13.61999989,13.61999989,66579,1521.5,1542.599976,1514.900024,1540.900024,1540.900024,110308,1.712800026,1.743100047,1.699100018,1.735800028,1.735800028,57810,998.0999756,998.0999756,998.0999756,998.0999756,998.0999756,0,1010.599976,1010.599976,1010.599976,1010.599976,1010.599976,0,6681,6827.5,6669.75,6816,6816,458423,2.612999916,2.622999907,2.529999971,2.579999924,2.579999924,163821,1353.5,1353.5,1352.099976,1352.099976,1352.099976,1,127.875,129.4250031,127.5250015,129.2749939,129.2749939,2652,504.2999878,509.2000122,500,500.7000122,500.7000122,749,469.75,480.25,468.25,478,478,34995,122.6999969,123.4000015,121.4499969,121.75,121.75,21203,1.886999965,1.903900027,1.854900002,1.891600013,1.891600013,61174,3.219500065,3.239500046,3.214999914,3.239000082,3.239000082,409,70.72499847,71.25,69.625,69.72499847,69.72499847,18856,148.2749939,150.125,147.9750061,149.8249969,149.8249969,5274,2695.5,2736.75,2688.5,2734,2734,1668909,75.59999847,76.29000092,75.11000061,75.41000366,75.41000366,7781,60.70999908,61.63999939,59.72000122,61.34000015,61.34000015,340401,2098,2139,2077,2137,2137,122,64.31999969,65.09999847,63.11999893,64.33000183,64.33000183,36176,1.9025831,22016.36,13.797912,25.919998,105.22336,10.27,1.8653922,0.5,362.4277403196593,74.81295248939921,0,1
2/16/2018,1354,1361.400024,1344.900024,1353.199951,1353.199951,110,106.5078125,106.5546875,106.4921875,106.5390625,106.5390625,427427,1023.5,1028.25,1012,1021.5,1021.5,146731,1195,1204,1190,1201.5,1201.5,742,268.5,268.5,265,267.75,267.75,253,120.3125,120.78125,120.296875,120.578125,120.578125,1325756,373.7000122,379.2999878,368.2999878,373.2999878,373.2999878,72434,31.78000069,31.84000015,31.47999954,31.54000092,31.54000092,62080,114.1640625,114.375,114.140625,114.3046875,114.3046875,780694,368.5,366.5,367.5,367.5,185255,143.625,144.84375,143.5625,144.21875,144.21875,304622,25230,25424,25113,25236,25236,260426,16.69499969,16.69499969,16.69499969,16.69499969,16.69499969,0,16.69499969,16.69499969,16.69499969,16.69499969,16.69499969,1,13.64999962,13.69999981,13.30000019,13.38000011,13.38000011,32019,1539,1552.599976,1533.900024,1544.199951,1544.199951,122115,1.742599964,1.758100033,1.728399992,1.75090003,1.75090003,43066,1009.299988,1009.299988,1009.299988,1009.299988,1009.299988,0,1037.650024,1037.650024,1037.650024,1037.650024,1037.650024,0,6816.25,6859.75,6762,6786.75,6786.75,445962,2.584000111,2.588999987,2.539000034,2.558000088,2.558000088,112338,1353.199951,1353.199951,1353.199951,1353.199951,1353.199951,0,129.2250061,130.3249969,128.7250061,130.1000061,130.1000061,4439,510,510.6000061,506.7999878,507.7999878,507.7999878,643,479.5,482.25,473,478.5,478.5,26639,121.8499985,122.25,117.6500015,117.9499969,117.9499969,0,1.894400001,1.921599984,1.89289999,1.910400033,1.910400033,36294,3.249500036,3.249500036,3.233999968,3.243000031,3.243000031,404,69.42500305,69.44999695,68.02500153,68.15000153,68.15000153,22442,149.8999939,150.1750031,148.875,149.7250061,149.7250061,4015,2734,2754.75,2722.25,2735,2735,1738551,75.33999634,75.87000275,75.12999725,75.72000122,75.72000122,0,61.45000076,61.99000168,60.88000107,61.68000031,61.68000031,181179,2141,2151,2117,2138,2138,0,64.41000366,65.19999695,64.19000244,64.83999634,64.83999634,27034,1.1484166,32756.68,26.758923,43.92,77.95483,13.7,2.2862372,1,363.17070827703805,76.29378046,0,1
2/20/2018,1348.400024,1350.199951,1328.5,1328.800049,1328.800049,283,106.53125,106.546875,106.4375,106.4921875,106.4921875,744385,1031.5,1039,1024.5,1026.5,1026.5,193966,1204,1204,1184.5,1185.5,1185.5,665,267,268.5,265.25,266.25,266.25,288,120.5625,120.65625,120.15625,120.484375,120.484375,1618062,380,385.5,375.1000061,376.5,376.5,62848,31.63999939,31.88999939,31.42000008,31.86000061,31.86000061,64712,114.2890625,114.3203125,114.0078125,114.2109375,114.2109375,1262329,370,365.25,365.5,365.5,319315,144.1875,144.46875,143.4375,143.875,143.875,326063,25228,25341,24866,24948,24948,286769,16.42499924,16.42499924,16.42499924,16.42499924,16.42499924,0,16.42499924,16.42499924,16.42499924,16.42499924,16.42499924,0,13.5,13.53999996,13.32999992,13.35999966,13.35999966,44265,1543.5,1551,1526,1530.599976,1530.599976,113145,1.748900056,1.784399986,1.744199991,1.75030005,1.75030005,36822,1001,1001,1001,1001,1001,0,1029.050049,1029.050049,1029.050049,1029.050049,1029.050049,0,6783.25,6843.75,6723.25,6790.5,6790.5,461892,2.568000078,2.661999941,2.562000036,2.615999937,2.615999937,147855,1328.800049,1328.800049,1328.800049,1328.800049,1328.800049,0,130.5249939,130.5249939,129.7749939,130.3000031,130.3000031,2628,514.0999756,517.7999878,506,516.7999878,516.7999878,1051,480,485.5,470.25,471.75,471.75,39211,117.75,119.1500015,116.9499969,118.1999969,118.1999969,1059,1.913699985,1.943400025,1.910400033,1.927700043,1.927700043,26190,3.223999977,3.233500004,3.180999994,3.186000109,3.186000109,265,68.47499847,70.02500153,68.30000305,69.19999695,69.19999695,24558,150.2250061,150.8999939,149.0500031,149.8000031,149.8000031,5088,2734.5,2747.75,2705.75,2714,2714,1447502,75.69999695,78.30999756,75.59999847,77.51000214,77.51000214,8757,61.63000107,62.74000168,61.58000183,61.90000153,61.90000153,794481,2119,2132,2119,2146,2146,53,64.86000061,65.83000183,64.77999878,65.25,65.25,34029,-1.8849171,35036.96,14.332341,19.8,24.6467,15.05,2.0539079,1,363.94794717343296,77.70538182,0,1
2/21/2018,1326.800049,1331.5,1324.400024,1330,1330,119,106.4921875,106.5234375,106.453125,106.4765625,106.4765625,884100,1027.75,1038.25,1019.25,1034.25,1034.25,133023,1186,1196.5,1184,1196,1196,553,266,266,257.25,258.25,258.25,379,120.484375,120.609375,120.0625,120.203125,120.203125,2154049,376.7000122,382.7000122,368.7000122,378,378,41844,31.85000038,32.25999832,31.72999954,32.06999969,32.06999969,68368,114.21875,114.2890625,114.0078125,114.0859375,114.0859375,1735806,368.5,364.25,365.75,365.75,266655,143.90625,144.1875,142.4375,142.6875,142.6875,373941,24951,25257,24724,24782,24782,254310,16.60400009,16.60400009,16.60400009,16.60400009,16.60400009,0,16.60400009,16.60400009,16.60400009,16.60400009,16.60400009,0,13.34000015,13.47000027,13.30000019,13.38000011,13.38000011,41465,1530.599976,1557.599976,1524.099976,1528.199951,1528.199951,131682,1.748999953,1.75940001,1.730000019,1.757300019,1.757300019,34801,994.4000244,998,993.5999756,993.5999756,993.5999756,2,1024.400024,1024.400024,1024.400024,1024.400024,1024.400024,0,6788.25,6885.5,6741.25,6760.5,6760.5,440206,2.638000011,2.680000067,2.565000057,2.65899992,2.65899992,125222,1333.400024,1334.099976,1330,1330,1330,2,130.3000031,130.3000031,127.3000031,129.6499939,129.6499939,6366,520.7000122,526.7999878,518.0999756,526.4000244,526.4000244,1020,472,472.75,463,465.75,465.75,30639,118,118.5,116.5,116.9499969,116.9499969,335,1.920899987,1.938699961,1.909100056,1.932299972,1.932299972,28026,3.179500103,3.211499929,3.179500103,3.211499929,3.211499929,300,69.875,70.55000305,69.125,69.90000153,69.90000153,17817,150.1750031,150.1750031,146.1499939,146.6499939,146.6499939,7821,2714.5,2747.75,2693.5,2698.75,2698.75,1661308,77.5,79.09999847,77.44999695,78.91000366,78.91000366,7830,61.63000107,61.86000061,60.91999817,61.68000031,61.68000031,466924,2140,2154,2140,2172,2172,9,65.11000061,65.52999878,64.40000153,65.41999817,65.41999817,26015,-1.1536669,29416.496,25.068514,41.039997,273.4803,12.97,2.0904016,-3.25,364.1882208836419,64.30384117186017,-31.70731707,0
